fid,receiver_name,installation_type,receiver_status,active,deployment_date,recovery_date,longitude,latitude,park_name,park_type,authority,gaz_date,epbc
acoustic_installation_summary_map.Townsville Reefs.Little Broadhurst Reef.Little Broadhurst 2,VR2W-113962,ARRAY,RECOVERED,Inactive,2014-04-15T07:41:19Z,2014-10-13T06:30:42Z,147.68,-18.93,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Townsville Reefs.Chicken reef.Chicken 3,VR2W-113963,ARRAY,RECOVERED,Inactive,2016-02-10T07:00:00Z,2017-02-01T02:04:00Z,147.72,-18.65,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Townsville Reefs.Wheeler Reef.Wheeler 3,VR2W-113963,ARRAY,RECOVERED,Inactive,2014-04-16T06:00:13Z,2014-10-14T02:00:55Z,147.52,-18.8,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Orpheus Island Mangrove Array.Orpheus Island mangroves array.256,VR2W-113964,ARRAY,RECOVERED,Inactive,2021-05-23T02:32:00Z,2021-12-09T09:30:00Z,146.48,-18.61,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Townsville Reefs.Wheeler Reef.Wheeler 4,VR2W-113964,ARRAY,RECOVERED,Inactive,2014-04-16T05:00:53Z,2014-10-14T00:50:32Z,147.53,-18.8,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Orpheus Island Mangrove Array.Orpheus Island mangroves array.222,VR2W-113965,ARRAY,RECOVERED,Inactive,2020-10-05T04:26:00Z,2021-12-09T09:31:00Z,146.48,-18.61,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Townsville Reefs.Wheeler Reef.Wheeler 5,VR2W-113965,ARRAY,RECOVERED,Inactive,2014-04-16T04:00:25Z,2014-10-14T00:50:22Z,147.53,-18.79,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Townsville Reefs.Arc reef.Arc 1,VR2W-113966,ARRAY,RECOVERED,Inactive,2014-04-17T02:00:57Z,2014-10-28T01:35:29Z,147.44,-18.49,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Townsville Reefs.Cotton Reef.Cotton 1,VR2W-113967,ARRAY,RECOVERED,Inactive,2014-04-17T02:40:58Z,2014-10-28T01:00:57Z,147.4,-18.48,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Townsville Reefs.Grub Reef.Grub 3,VR2W-113968,ARRAY,RECOVERED,Inactive,2014-04-17T23:40:22Z,2014-10-14T23:50:03Z,147.4,-18.63,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Townsville Reefs.Grub Reef.Grub 4,VR2W-113969,ARRAY,RECOVERED,Inactive,2014-04-17T07:10:52Z,2014-10-14T23:10:45Z,147.43,-18.6,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Orpheus Island Mangrove Array.Orpheus Island mangroves array.247,VR2W-113970,ARRAY,RECOVERED,Inactive,2020-10-08T22:21:00Z,2021-12-09T09:31:00Z,146.48,-18.61,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Townsville Reefs.Yankee reef.Yankee 1,VR2W-113970,ARRAY,RECOVERED,Inactive,2014-04-17T00:00:54Z,2014-10-28T00:50:08Z,147.48,-18.56,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Townsville Reefs.Knife reef.Knife 8,VR2W-113971,ARRAY,RECOVERED,Inactive,2016-02-09T01:21:00Z,2017-02-01T06:55:00Z,147.56,-18.59,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Townsville Reefs.Yankee reef.Yankee 2,VR2W-113971,ARRAY,RECOVERED,Inactive,2014-04-17T00:00:21Z,2014-10-28T00:50:52Z,147.5,-18.56,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Townsville Reefs.Chicken reef.Chicken 1,VR2W-113972,ARRAY,RECOVERED,Inactive,2016-02-10T03:34:00Z,2017-02-01T05:44:00Z,147.7,-18.65,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Townsville Reefs.Yankee reef.Yankee 3,VR2W-113972,ARRAY,RECOVERED,Inactive,2014-04-16T23:00:45Z,2014-10-28T00:50:23Z,147.5,-18.55,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Townsville Reefs.Glow Reef.Glow 2,VR2W-113973,ARRAY,RECOVERED,Inactive,2014-04-17T04:50:31Z,2014-10-27T23:45:23Z,147.39,-18.53,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Townsville Reefs.Knife reef.Knife 5,VR2W-113973,ARRAY,RECOVERED,Inactive,2016-02-11T23:26:00Z,2017-02-02T02:18:00Z,147.57,-18.58,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Orpheus Island Mangrove Array.Orpheus Island mangroves array.231,VR2W-113974,ARRAY,RECOVERED,Inactive,2020-10-06T05:45:00Z,2021-12-08T17:24:00Z,146.48,-18.61,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Townsville Reefs.Glow Reef.Glow 3,VR2W-113974,ARRAY,RECOVERED,Inactive,2014-04-17T05:50:23Z,2014-10-28T00:10:12Z,147.4,-18.52,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Townsville Reefs.Knife reef.Knife 6,VR2W-113974,ARRAY,RECOVERED,Inactive,2016-02-12T22:46:00Z,2017-02-02T02:18:00Z,147.57,-18.58,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.IMOS-ATF / JCU Orpheus Island.IMOS-ATF Orpheus Island.l6,VR2W-113975,ARRAY,RECOVERED,Inactive,2013-05-21T01:18:00Z,2013-08-21T05:49:03Z,146.48,-18.61,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.IMOS-ATF / JCU Orpheus Island.IMOS-ATF Orpheus Island.Little Pioneer Bay Mid,VR2W-113975,ARRAY,RECOVERED,Inactive,2015-10-05T14:47:00Z,2015-10-05T14:48:00Z,146.48,-18.59,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.JCU Cleveland Bay.Cleveland Bay.E18,VR2W-113976,ARRAY,RECOVERED,Inactive,2012-05-14T22:00:00Z,2014-05-05T22:00:00Z,146.9,-19.27,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Townsville Reefs.Chicken reef.Chicken 4,VR2W-113976,ARRAY,RECOVERED,Inactive,2016-02-10T00:09:00Z,2017-02-01T01:28:00Z,147.72,-18.65,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.IMOS-ATF Heron Island.IMOS-ATF Heron Island.S5,VR2W-113984,ARRAY,RECOVERED,Inactive,2014-01-23T02:23:41Z,2014-07-30T09:15:13Z,152.03,-23.41,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Townsville Reefs.Chicken reef.Chicken 5,VR2W-113984,ARRAY,RECOVERED,Inactive,2016-02-11T23:43:00Z,2017-02-01T01:37:00Z,147.72,-18.65,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.IMOS-ATF One Tree Island.IMOS-ATF One Tree Island.OT L 3,VR2W-113985,ARRAY,RECOVERED,Inactive,2015-10-12T06:24:00Z,2016-11-07T04:43:00Z,152.07,-23.49,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Townsville Reefs.Rib Reef.Rib 3,VR2W-114061,ARRAY,RECOVERED,Inactive,2016-06-02T05:08:00Z,2017-02-05T00:08:00Z,146.87,-18.47,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Townsville Reefs.Helix Reef.Helix 5,VR2W-114281,ARRAY,RECOVERED,Inactive,2016-02-08T04:04:00Z,2017-02-04T09:07:00Z,147.29,-18.62,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Orpheus Island Mangrove Array.Orpheus Island mangroves array.229,VR2W-114282,ARRAY,RECOVERED,Inactive,2020-10-05T07:17:00Z,2021-12-09T09:33:00Z,146.48,-18.61,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Townsville Reefs.Helix Reef.Helix 6,VR2W-114282,ARRAY,RECOVERED,Inactive,2016-02-08T01:14:00Z,2017-02-03T06:37:00Z,147.29,-18.62,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.IMOS-ATF / JCU Orpheus Island.IMOS-ATF Orpheus Island.l5,VR2W-114283,ARRAY,RECOVERED,Inactive,2013-05-21T01:31:00Z,2013-08-21T06:06:22Z,146.48,-18.61,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.IMOS-ATF / JCU Orpheus Island.IMOS-ATF Orpheus Island.ORPH 1,VR2W-114283,ARRAY,LOST,Inactive,2018-04-19T23:32:37Z,2019-12-17T00:00:00Z,146.48,-18.56,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.IMOS-ATF / JCU Orpheus Island.IMOS-ATF Orpheus Island.Pioneer Bay,VR2W-114283,ARRAY,RECOVERED,Inactive,2015-03-09T02:51:00Z,2015-10-05T07:00:00Z,146.48,-18.61,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Townsville Reefs.Lodestone Reef.Lodestone 5,VR2W-114284,ARRAY,RECOVERED,Inactive,2014-04-19T03:00:12Z,2014-10-15T23:25:43Z,147.09,-18.68,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Townsville Reefs.Lodestone Reef.Lodestone 6,VR2W-114285,ARRAY,RECOVERED,Inactive,2014-04-19T03:00:49Z,2014-10-15T22:50:26Z,147.1,-18.68,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Townsville Reefs.Lodestone Reef.Lodestone 7,VR2W-114286,ARRAY,RECOVERED,Inactive,2014-04-19T01:00:19Z,2014-10-15T21:50:15Z,147.12,-18.69,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Orpheus Island Mangrove Array.Orpheus Island mangroves array.223,VR2W-114287,ARRAY,RECOVERED,Inactive,2020-10-05T04:05:00Z,2021-12-09T09:34:00Z,146.48,-18.61,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Orpheus Island Mangrove Array.Orpheus Island mangroves array.255,VR2W-114288,ARRAY,RECOVERED,Inactive,2020-10-12T01:40:00Z,2021-12-09T09:34:00Z,146.48,-18.61,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Townsville Reefs.Lodestone Reef.Lodestone 8,VR2W-114288,ARRAY,RECOVERED,Inactive,2014-04-19T06:00:51Z,2014-10-15T07:10:58Z,147.1,-18.7,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.IMOS-ATF / JCU Orpheus Island.IMOS-ATF Orpheus Island.l3,VR2W-114289,ARRAY,RECOVERED,Inactive,2013-05-21T00:49:00Z,2013-08-21T05:20:33Z,146.49,-18.61,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.IMOS-ATF / JCU Orpheus Island.IMOS-ATF Orpheus Island.Little Pioneer Bay S,VR2W-114289,ARRAY,RECOVERED,Inactive,2015-03-09T04:50:00Z,2015-10-05T06:00:00Z,146.48,-18.6,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.IMOS-ATF / JCU Orpheus Island.IMOS-ATF Orpheus Island.ORPH 8,VR2W-114289,ARRAY,RECOVERED,Inactive,2018-04-20T00:59:09Z,2019-12-17T01:51:00Z,146.48,-18.62,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Townsville Reefs.Helix Reef.Helix 7,VR2W-114290,ARRAY,DAMAGED,Inactive,2016-02-08T04:46:00Z,2017-02-03T02:00:00Z,147.29,-18.61,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.IMOS-ATF / JCU Orpheus Island.IMOS-ATF Orpheus Island.Cattle Bay N,VR2W-114291,ARRAY,RECOVERED,Inactive,2015-03-10T04:03:50Z,2015-10-02T06:27:00Z,146.48,-18.57,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.IMOS-ATF / JCU Orpheus Island.IMOS-ATF Orpheus Island.l4,VR2W-114291,ARRAY,RECOVERED,Inactive,2013-05-21T01:42:11Z,2013-08-21T06:23:55Z,146.48,-18.61,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.IMOS-ATF / JCU Orpheus Island.IMOS-ATF Orpheus Island.ORPH 15,VR2W-114291,ARRAY,RECOVERED,Inactive,2018-04-19T23:18:30Z,2019-12-17T23:08:00Z,146.48,-18.57,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.IMOS-ATF / JCU Orpheus Island.IMOS-ATF Orpheus Island.Cattle Bay S,VR2W-114292,ARRAY,RECOVERED,Inactive,2015-03-08T05:50:00Z,2015-10-02T07:05:00Z,146.48,-18.57,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.IMOS-ATF / JCU Orpheus Island.IMOS-ATF Orpheus Island.M2,VR2W-114292,ARRAY,RECOVERED,Inactive,2013-05-17T03:18:00Z,2014-01-22T22:58:04Z,146.48,-18.61,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.IMOS-ATF / JCU Orpheus Island.IMOS-ATF Orpheus Island.ORPH 3,VR2W-114292,ARRAY,RECOVERED,Inactive,2018-04-19T23:16:32Z,2019-12-16T22:48:00Z,146.49,-18.57,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.JCU Cleveland Bay.Cleveland Bay.W9,VR2W-114293,ARRAY,RECOVERED,Inactive,2013-10-29T00:00:00Z,2014-05-01T00:00:00Z,146.79,-19.19,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Orpheus Island Mangrove Array.Orpheus Island mangroves array.250,VR2W-114294,ARRAY,RECOVERED,Inactive,2020-10-09T23:35:00Z,2021-12-09T09:53:00Z,146.48,-18.61,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Townsville Reefs.Helix Reef.Helix 8,VR2W-114294,ARRAY,RECOVERED,Inactive,2016-02-07T23:34:00Z,2017-02-03T02:23:00Z,147.3,-18.61,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.IMOS-ATF / JCU Orpheus Island.IMOS-ATF Orpheus Island.Little Pioneer Bay N,VR2W-114295,ARRAY,RECOVERED,Inactive,2015-10-05T14:16:00Z,2015-10-05T14:17:09Z,146.48,-18.59,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.IMOS-ATF / JCU Orpheus Island.IMOS-ATF Orpheus Island.M1,VR2W-114295,ARRAY,RECOVERED,Inactive,2013-05-21T01:49:00Z,2013-08-21T06:44:57Z,146.48,-18.61,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.JCU Cleveland Bay.Cleveland Bay.W4,VR2W-114296,ARRAY,RECOVERED,Inactive,2013-10-24T00:00:00Z,2014-04-08T00:00:00Z,146.8,-19.21,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.IMOS-ATF / JCU Orpheus Island.IMOS-ATF Orpheus Island.ORPH 12,VR2W-114297,ARRAY,RECOVERED,Inactive,2018-04-20T01:23:10Z,2019-12-16T06:01:00Z,146.48,-18.59,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.IMOS-ATF / JCU Orpheus Island.IMOS-ATF Orpheus Island.ORPH 10,VR2W-114300,ARRAY,RECOVERED,Inactive,2018-04-20T00:12:15Z,2019-12-16T05:17:00Z,146.48,-18.6,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.IMOS-ATF One Tree Island.IMOS-ATF One Tree Island.OT L 4,VR2W-114530,ARRAY,RECOVERED,Inactive,2015-10-12T05:58:00Z,2016-11-07T05:04:00Z,152.08,-23.48,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.IMOS / AIMS Acoustic Telemetry Array Queensland.IMOS Coastal Array Queensland.North Keppel Island MMP,VR2W-114534,ARRAY,NA,Active,2025-04-21T23:04:00Z,NA,150.9,-23.08,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.IMOS-ATF Heron Island.IMOS-ATF Heron Island.HER 22,VR2W-114561,ARRAY,RECOVERED,Inactive,2019-06-04T04:28:00Z,2021-02-25T01:38:00Z,151.95,-23.42,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
"acoustic_installation_summary_map.Rabbitfish territory fidelity off Lizard Island.Lizard Island, QLD.PALFREY_6",VR2W-114566,ARRAY,RECOVERED,Inactive,2015-12-19T14:00:00Z,2016-04-10T14:00:00Z,145.44,-14.69,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
"acoustic_installation_summary_map.Rabbitfish territory fidelity off Lizard Island.Lizard Island, QLD.SOUTH ISL_1",VR2W-114566,ARRAY,RECOVERED,Inactive,2015-10-14T14:00:00Z,2015-12-06T14:00:00Z,145.45,-14.7,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.IMOS / AIMS Acoustic Telemetry Array Queensland.IMOS Reefs / Offshore Array Queensland.No Name Reef LTMP,VR2W-114571,ARRAY,LOST,Inactive,2024-09-23T05:15:00Z,2026-03-31T22:00:00Z,145.64,-14.62,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.IMOS-ATF / Project Manta Lady Elliot Island array.Lady Elliot Island.LEI_Spiders_North,VR2W-114572,ARRAY,NA,Inactive,2023-06-18T04:00:00Z,NA,152.71,-24.1,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.IMOS / AIMS Acoustic Telemetry Array Queensland.IMOS Reefs / Offshore Array Queensland.Chicken Reef LTMP,VR2W-114574,ARRAY,NA,Active,2025-04-02T22:20:00Z,NA,147.72,-18.65,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.IMOS-ATF Heron Island.IMOS-ATF Heron Island.HER 17,VR2W-114640,ARRAY,RECOVERED,Inactive,2019-06-05T03:57:00Z,2021-02-25T04:57:00Z,151.92,-23.45,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.IMOS-ATF Heron Island.IMOS-ATF Heron Island.Heron E2,VR2W-114641,ARRAY,RECOVERED,Inactive,2019-06-10T01:19:00Z,2021-02-26T23:52:00Z,151.99,-23.45,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.IMOS-ATF Heron Island.IMOS-ATF Heron Island.HER 13,VR2W-114657,ARRAY,RECOVERED,Inactive,2019-06-10T01:40:00Z,2021-02-27T01:17:00Z,151.99,-23.46,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.IMOS-ATF Heron Island.IMOS-ATF Heron Island.HER 27,VR2W-114666,ARRAY,RECOVERED,Inactive,2019-06-09T02:31:00Z,2021-02-27T22:20:00Z,151.94,-23.44,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.IMOS / AIMS Acoustic Telemetry Array Queensland.IMOS Reefs / Offshore Array Queensland.Davie Reef LTMP,VR2W-114668,ARRAY,NA,Active,2025-12-08T04:55:00Z,NA,144.45,-13.96,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.IMOS / AIMS Acoustic Telemetry Array Queensland.IMOS Reefs / Offshore Array Queensland.Farquarson Reef LTMP,VR2W-114678,ARRAY,NA,Inactive,2024-08-24T03:30:00Z,NA,146.53,-17.79,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.IMOS-ATF Heron Island.IMOS-ATF Heron Island.HER 11,VR2W-114682,ARRAY,RECOVERED,Inactive,2019-06-04T05:43:00Z,2021-02-27T00:22:00Z,151.99,-23.42,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.IMOS-ATF Heron Island.IMOS-ATF Heron Island.HER 29,VR2W-114683,ARRAY,RECOVERED,Inactive,2019-06-09T02:13:00Z,2021-02-27T22:44:00Z,151.98,-23.45,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.IMOS-ATF Heron Island.IMOS-ATF Heron Island.HER 12,VR2W-114687,ARRAY,RECOVERED,Inactive,2019-06-10T01:01:00Z,2021-02-26T23:59:00Z,151.99,-23.44,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.UQ grey nurse shark project.GNS MIA.Site 21,VR2W-114796,ARRAY,RECOVERED,Inactive,2014-04-26T23:00:00Z,2015-11-17T23:00:00Z,153.19,-24.34,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.UQ grey nurse shark project.Fraser Island Offshore.Breaksea Spit 2,VR2W-114798,SINGLE,RECOVERED,Inactive,2011-11-24T23:00:00Z,2012-10-19T23:00:00Z,153.17,-24.4,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Project Manta.Lady Elliot Island SEQ.VPS2,VR2W-114800,ARRAY,RECOVERED,Inactive,2017-11-03T04:30:00Z,2019-03-10T04:30:00Z,152.7,-24.11,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.UQ grey nurse shark project.Fraser Island Offshore.Herald Patches 1,VR2W-114800,SINGLE,RECOVERED,Inactive,2012-11-25T23:00:00Z,2014-04-26T23:00:00Z,152.65,-24.19,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.North West Island Shark Behaviour.North West Island Array.NWI M2,VR2W-114805,ARRAY,RECOVERED,Inactive,2021-05-08T14:00:00Z,2022-03-08T14:26:00Z,151.71,-23.28,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.UQ grey nurse shark project.Fraser Island Offshore.Breaksea Spit 1,VR2W-114806,SINGLE,RECOVERED,Inactive,2012-10-19T23:00:00Z,2015-11-15T23:00:00Z,153.16,-24.42,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Project Manta.Lady Elliot Island SEQ.VPS8,VR2W-114809,ARRAY,RECOVERED,Inactive,2017-11-03T04:30:00Z,2019-03-11T04:00:00Z,152.7,-24.11,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Project Manta.Lady Elliot Island SEQ.VPS3,VR2W-114810,ARRAY,RECOVERED,Inactive,2017-11-03T04:30:00Z,2019-03-10T04:30:00Z,152.7,-24.11,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.Project Manta.Lady Elliot Island SEQ.VPS6,VR2W-114815,ARRAY,RECOVERED,Inactive,2017-11-02T22:30:00Z,2019-03-11T04:00:00Z,152.7,-24.11,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.UQ grey nurse shark project.Central Qld.Bustard Head,VR2W-114816,SINGLE,NA,Inactive,2015-05-29T02:00:00Z,NA,151.77,-23.99,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.North West Island Shark Behaviour.North West Island Array.NWI M,VR2W-114819,ARRAY,RECOVERED,Inactive,2021-05-08T14:00:00Z,2022-11-14T14:00:00Z,151.69,-23.28,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.IMOS / AIMS Acoustic Telemetry Array Queensland.IMOS Reefs / Offshore Array Queensland.Rib Reef LTMP,VR2W-119639,ARRAY,NA,Active,2026-04-27T03:30:00Z,NA,146.87,-18.47,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
acoustic_installation_summary_map.IMOS / AIMS Acoustic Telemetry Array Queensland.Whitsundays.Manta Ray Bay,VR2W-119640,ARRAY,NA,Active,2025-03-10T04:45:00Z,NA,148.95,-20.05,Great Barrier Reef,Marine Park,GBRMPA,2004-04-21T00:00:00Z,Commonwealth
