Dot Point Measurements

Generated: Thursday 26 September 2024 07:20:46

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	campaignid	relief_annotated	OpCode	Period	Frame info 3	Frame info 4	Frame info 5	Frame info 6	level_2	level_3	scientific						Radius %
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		585	2904											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							61.4
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		590	2687											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							53.1
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		809	2767											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							49.9
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		543	2639											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							53.0
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		815	3207											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							68.9
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		849	2837											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							51.9
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		721	2781											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							52.7
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		856	3197											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							67.8
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		696	3765											2023-09_Dampier_BOSS	no	DM-DC-024	1					Unscorable								96.1
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		605	3592											2023-09_Dampier_BOSS	no	DM-DC-024	1					Unscorable								89.9
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		758	3527											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							84.3
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		781	3359											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							76.3
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		955	2063											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							20.5
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		686	2499											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							43.4
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		1063	3701											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							88.9
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		1066	2238											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							21.8
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		837	3487											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							81.3
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		563	3576											2023-09_Dampier_BOSS	no	DM-DC-024	1					Unscorable								90.0
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		1025	3291											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							69.8
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		667	3391											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							79.8
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		915	811											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							55.2
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		561	1590											2023-09_Dampier_BOSS	no	DM-DC-024	1					Unscorable								39.8
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		672	1295											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							42.5
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		965	1519											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							24.8
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		864	307											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							79.0
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		688	409											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							77.3
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		836	1504											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							30.0
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		617	1402											2023-09_Dampier_BOSS	no	DM-DC-024	1					Unscorable								41.5
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		972	709											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							58.9
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		779	354											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							78.1
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		648	1192											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							46.7
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		832	1275											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							37.8
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		695	1888											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							30.9
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		853	807											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							56.5
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		909	1707											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							22.1
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		611	648											2023-09_Dampier_BOSS	no	DM-DC-024	1					Unscorable								68.7
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		638	836											2023-09_Dampier_BOSS	no	DM-DC-024	1					Unscorable								60.4
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		638	618											2023-09_Dampier_BOSS	no	DM-DC-024	1					Unscorable								69.4
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		1034	56											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							88.9
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		614	655											2023-09_Dampier_BOSS	no	DM-DC-024	1					Unscorable								68.4
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		1752	709											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							59.7
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		2028	1063											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							51.5
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		1965	763											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							61.6
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		1937	200											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							85.8
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		1945	1115											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							47.0
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		2129	1840											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							38.3
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		1755	652											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							62.4
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		1705	260											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							79.9
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		2076	1612											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							37.9
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		1645	444											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							70.6
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		1794	944											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							50.1
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		1963	374											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							78.5
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		1645	228											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							80.8
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		1615	165											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							83.6
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		1892	141											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							87.8
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		1940	701											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							63.7
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		2099	158											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							90.6
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		2040	1422											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							40.4
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		1998	185											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							87.6
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		1706	186											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							83.4
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		2083	3812											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							100.0
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		1754	2231											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							26.5
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		2029	2262											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							38.3
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		1827	2946											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							56.8
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		2124	2917											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							62.9
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		1963	2056											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							31.5
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		1755	2170											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							24.7
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		1829	3784											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							95.0
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		2090	2525											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							48.0
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		2074	2055											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							36.6
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		1690	3793											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							94.0
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		1915	3187											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							69.1
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		2100	2977											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							64.6
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		1832	2390											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							34.4
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		1791	3396											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							76.5
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		1797	3151											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							65.3
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		2137	1982											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							39.0
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		2073	2977											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							63.9
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		1654	3170											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							64.2
20230920_03_DM-DC-024_01_20230920_03_T_0003_0001.mp4_0037800.jpg	      0		1892	2052											2023-09_Dampier_BOSS	no	DM-DC-024	1					Substrate	Unconsolidated (soft)							28.1
20230920_03_DM-DC-027_01_20230920_03_T_0004_0001.mp4_0010113.jpg	      0		866	49											2023-09_Dampier_BOSS	no	DM-DC-027	1					Substrate	Unconsolidated (soft)							79.9
20230920_03_DM-DC-027_01_20230920_03_T_0004_0001.mp4_0010113.jpg	      0		1064	798											2023-09_Dampier_BOSS	no	DM-DC-027	1					Substrate	Unconsolidated (soft)							43.3
20230920_03_DM-DC-027_01_20230920_03_T_0004_0001.mp4_0010113.jpg	      0		627	1714											2023-09_Dampier_BOSS	no	DM-DC-027	1					Substrate	Unconsolidated (soft)							44.5
20230920_03_DM-DC-027_01_20230920_03_T_0004_0001.mp4_0010113.jpg	      0		651	648											2023-09_Dampier_BOSS	no	DM-DC-027	1					Substrate	Unconsolidated (soft)							61.4
20230920_03_DM-DC-027_01_20230920_03_T_0004_0001.mp4_0010113.jpg	      0		900	1795											2023-09_Dampier_BOSS	no	DM-DC-027	1					Substrate	Unconsolidated (soft)							32.7
20230920_03_DM-DC-027_01_20230920_03_T_0004_0001.mp4_0010113.jpg	      0		981	762											2023-09_Dampier_BOSS	no	DM-DC-027	1					Substrate	Unconsolidated (soft)							47.0
20230920_03_DM-DC-027_01_20230920_03_T_0004_0001.mp4_0010113.jpg	      0		586	176											2023-09_Dampier_BOSS	no	DM-DC-027	1					Substrate	Unconsolidated (soft)							81.1
20230920_03_DM-DC-027_01_20230920_03_T_0004_0001.mp4_0010113.jpg	      0		997	1736											2023-09_Dampier_BOSS	no	DM-DC-027	1					Substrate	Unconsolidated (soft)							27.3
20230920_03_DM-DC-027_01_20230920_03_T_0004_0001.mp4_0010113.jpg	      0		852	1655											2023-09_Dampier_BOSS	no	DM-DC-027	1					Substrate	Unconsolidated (soft)							33.3
20230920_03_DM-DC-027_01_20230920_03_T_0004_0001.mp4_0010113.jpg	      0		928	1507											2023-09_Dampier_BOSS	no	DM-DC-027	1					Substrate	Unconsolidated (soft)							29.4
20230920_03_DM-DC-027_01_20230920_03_T_0004_0001.mp4_0010113.jpg	      0		1042	1730											2023-09_Dampier_BOSS	no	DM-DC-027	1					Substrate	Unconsolidated (soft)							25.2
20230920_03_DM-DC-027_01_20230920_03_T_0004_0001.mp4_0010113.jpg	      0		562	34											2023-09_Dampier_BOSS	no	DM-DC-027	1					Unscorable								87.5
20230920_03_DM-DC-027_01_20230920_03_T_0004_0001.mp4_0010113.jpg	      0		1015	500											2023-09_Dampier_BOSS	no	DM-DC-027	1					Substrate	Unconsolidated (soft)							57.1
20230920_03_DM-DC-027_01_20230920_03_T_0004_0001.mp4_0010113.jpg	      0		1066	412											2023-09_Dampier_BOSS	no	DM-DC-027	1					Substrate	Unconsolidated (soft)							60.0
20230920_03_DM-DC-027_01_20230920_03_T_0004_0001.mp4_0010113.jpg	      0		987	1651											2023-09_Dampier_BOSS	no	DM-DC-027	1					Substrate	Unconsolidated (soft)							26.8
20230920_03_DM-DC-027_01_20230920_03_T_0004_0001.mp4_0010113.jpg	      0		1028	246											2023-09_Dampier_BOSS	no	DM-DC-027	1					Substrate	Unconsolidated (soft)							68.1
20230920_03_DM-DC-027_01_20230920_03_T_0004_0001.mp4_0010113.jpg	      0		984	428											2023-09_Dampier_BOSS	no	DM-DC-027	1					Substrate	Unconsolidated (soft)							60.9
20230920_03_DM-DC-027_01_20230920_03_T_0004_0001.mp4_0010113.jpg	      0		781	640											2023-09_Dampier_BOSS	no	DM-DC-027	1					Substrate	Unconsolidated (soft)							57.5
20230920_03_DM-DC-027_01_20230920_03_T_0004_0001.mp4_0010113.jpg	      0		652	1803											2023-09_Dampier_BOSS	no	DM-DC-027	1					Substrate	Unconsolidated (soft)							44.2
20230920_03_DM-DC-027_01_20230920_03_T_0004_0001.mp4_0010113.jpg	      0		849	1737											2023-09_Dampier_BOSS	no	DM-DC-027	1					Substrate	Unconsolidated (soft)							34.2
20230920_03_DM-DC-027_01_20230920_03_T_0004_0001.mp4_0010113.jpg	      0		2135	1802											2023-09_Dampier_BOSS	no	DM-DC-027	1					Substrate	Unconsolidated (soft)							31.4
20230920_03_DM-DC-027_01_20230920_03_T_0004_0001.mp4_0010113.jpg	      0		1948	1054											2023-09_Dampier_BOSS	no	DM-DC-027	1					Substrate	Unconsolidated (soft)							31.7
20230920_03_DM-DC-027_01_20230920_03_T_0004_0001.mp4_0010113.jpg	      0		1664	41											2023-09_Dampier_BOSS	no	DM-DC-027	1					Substrate	Unconsolidated (soft)							73.8
20230920_03_DM-DC-027_01_20230920_03_T_0004_0001.mp4_0010113.jpg	      0		1714	280											2023-09_Dampier_BOSS	no	DM-DC-027	1					Substrate	Unconsolidated (soft)							62.6
20230920_03_DM-DC-027_01_20230920_03_T_0004_0001.mp4_0010113.jpg	      0		1867	1751											2023-09_Dampier_BOSS	no	DM-DC-027	1					Substrate	Unconsolidated (soft)							18.6
20230920_03_DM-DC-027_01_20230920_03_T_0004_0001.mp4_0010113.jpg	      0		1717	482											2023-09_Dampier_BOSS	no	DM-DC-027	1					Substrate	Unconsolidated (soft)							52.9
20230920_03_DM-DC-027_01_20230920_03_T_0004_0001.mp4_0010113.jpg	      0		1767	89											2023-09_Dampier_BOSS	no	DM-DC-027	1					Substrate	Unconsolidated (soft)							72.1
20230920_03_DM-DC-027_01_20230920_03_T_0004_0001.mp4_0010113.jpg	      0		1872	274											2023-09_Dampier_BOSS	no	DM-DC-027	1					Substrate	Unconsolidated (soft)							64.4
20230920_03_DM-DC-027_01_20230920_03_T_0004_0001.mp4_0010113.jpg	      0		2115	652											2023-09_Dampier_BOSS	no	DM-DC-027	1					Substrate	Unconsolidated (soft)							52.2
20230920_03_DM-DC-027_01_20230920_03_T_0004_0001.mp4_0010113.jpg	      0		1631	1636											2023-09_Dampier_BOSS	no	DM-DC-027	1					Substrate	Unconsolidated (soft)							5.9
20230920_03_DM-DC-027_01_20230920_03_T_0004_0001.mp4_0010113.jpg	      0		1915	29											2023-09_Dampier_BOSS	no	DM-DC-027	1					Unscorable								76.4
20230920_03_DM-DC-027_01_20230920_03_T_0004_0001.mp4_0010113.jpg	      0		1775	1501											2023-09_Dampier_BOSS	no	DM-DC-027	1					Substrate	Unconsolidated (soft)							12.1
20230920_03_DM-DC-027_01_20230920_03_T_0004_0001.mp4_0010113.jpg	      0		2118	755											2023-09_Dampier_BOSS	no	DM-DC-027	1					Substrate	Unconsolidated (soft)							48.2
20230920_03_DM-DC-027_01_20230920_03_T_0004_0001.mp4_0010113.jpg	      0		2147	248											2023-09_Dampier_BOSS	no	DM-DC-027	1					Substrate	Unconsolidated (soft)							70.1
20230920_03_DM-DC-027_01_20230920_03_T_0004_0001.mp4_0010113.jpg	      0		1759	1828											2023-09_Dampier_BOSS	no	DM-DC-027	1					Substrate	Unconsolidated (soft)							16.9
20230920_03_DM-DC-027_01_20230920_03_T_0004_0001.mp4_0010113.jpg	      0		2106	1232											2023-09_Dampier_BOSS	no	DM-DC-027	1					Substrate	Unconsolidated (soft)							31.9
20230920_03_DM-DC-027_01_20230920_03_T_0004_0001.mp4_0010113.jpg	      0		1703	821											2023-09_Dampier_BOSS	no	DM-DC-027	1					Substrate	Unconsolidated (soft)							36.7
20230920_03_DM-DC-027_01_20230920_03_T_0004_0001.mp4_0010113.jpg	      0		2034	1452											2023-09_Dampier_BOSS	no	DM-DC-027	1					Substrate	Unconsolidated (soft)							24.8
20230920_03_DM-DC-027_01_20230920_03_T_0004_0001.mp4_0010113.jpg	      0		1831	433											2023-09_Dampier_BOSS	no	DM-DC-027	1					Substrate	Unconsolidated (soft)							56.4
20230920_03_DM-DC-027_01_20230920_03_T_0004_0001.mp4_0010113.jpg	      0		1709	1192											2023-09_Dampier_BOSS	no	DM-DC-027	1					Substrate	Unconsolidated (soft)							19.7
20230920_03_DM-DC-027_01_20230920_03_T_0004_0001.mp4_0010113.jpg	      0		1619	3418											2023-09_Dampier_BOSS	no	DM-DC-027	1					Unscorable								90.0
20230920_03_DM-DC-027_01_20230920_03_T_0004_0001.mp4_0010113.jpg	      0		1939	2298											2023-09_Dampier_BOSS	no	DM-DC-027	1					Substrate	Unconsolidated (soft)							40.7
20230920_03_DM-DC-027_01_20230920_03_T_0004_0001.mp4_0010113.jpg	      0		2021	2444											2023-09_Dampier_BOSS	no	DM-DC-027	1					Substrate	Unconsolidated (soft)							48.8
20230920_03_DM-DC-027_01_20230920_03_T_0004_0001.mp4_0010113.jpg	      0		1654	3624											2023-09_Dampier_BOSS	no	DM-DC-027	1					Unscorable								100.0
20230920_03_DM-DC-027_01_20230920_03_T_0004_0001.mp4_0010113.jpg	      0		1747	2443											2023-09_Dampier_BOSS	no	DM-DC-027	1					Substrate	Unconsolidated (soft)							43.9
20230920_03_DM-DC-027_01_20230920_03_T_0004_0001.mp4_0010113.jpg	      0		2121	3149											2023-09_Dampier_BOSS	no	DM-DC-027	1					Substrate	Unconsolidated (soft)							81.9
20230920_03_DM-DC-027_01_20230920_03_T_0004_0001.mp4_0010113.jpg	      0		2008	3499											2023-09_Dampier_BOSS	no	DM-DC-027	1					Substrate	Unconsolidated (soft)							96.5
20230920_03_DM-DC-027_01_20230920_03_T_0004_0001.mp4_0010113.jpg	      0		1775	2252											2023-09_Dampier_BOSS	no	DM-DC-027	1					Substrate	Unconsolidated (soft)							35.4
20230920_03_DM-DC-027_01_20230920_03_T_0004_0001.mp4_0010113.jpg	      0		1962	2431											2023-09_Dampier_BOSS	no	DM-DC-027	1					Substrate	Unconsolidated (soft)							46.9
20230920_03_DM-DC-027_01_20230920_03_T_0004_0001.mp4_0010113.jpg	      0		1671	2363											2023-09_Dampier_BOSS	no	DM-DC-027	1					Substrate	Unconsolidated (soft)							39.4
20230920_03_DM-DC-027_01_20230920_03_T_0004_0001.mp4_0010113.jpg	      0		1828	3254											2023-09_Dampier_BOSS	no	DM-DC-027	1					Substrate	Unconsolidated (soft)							83.1
20230920_03_DM-DC-027_01_20230920_03_T_0004_0001.mp4_0010113.jpg	      0		2105	2001											2023-09_Dampier_BOSS	no	DM-DC-027	1					Substrate	Unconsolidated (soft)							34.9
20230920_03_DM-DC-027_01_20230920_03_T_0004_0001.mp4_0010113.jpg	      0		1880	2480											2023-09_Dampier_BOSS	no	DM-DC-027	1					Substrate	Unconsolidated (soft)							47.5
20230920_03_DM-DC-027_01_20230920_03_T_0004_0001.mp4_0010113.jpg	      0		1924	2775											2023-09_Dampier_BOSS	no	DM-DC-027	1					Substrate	Unconsolidated (soft)							61.7
20230920_03_DM-DC-027_01_20230920_03_T_0004_0001.mp4_0010113.jpg	      0		1783	3389											2023-09_Dampier_BOSS	no	DM-DC-027	1					Substrate	Unconsolidated (soft)							89.3
20230920_03_DM-DC-027_01_20230920_03_T_0004_0001.mp4_0010113.jpg	      0		1822	2388											2023-09_Dampier_BOSS	no	DM-DC-027	1					Substrate	Unconsolidated (soft)							42.4
20230920_03_DM-DC-027_01_20230920_03_T_0004_0001.mp4_0010113.jpg	      0		1679	3339											2023-09_Dampier_BOSS	no	DM-DC-027	1					Substrate	Unconsolidated (soft)							86.3
20230920_03_DM-DC-027_01_20230920_03_T_0004_0001.mp4_0010113.jpg	      0		1819	3426											2023-09_Dampier_BOSS	no	DM-DC-027	1					Substrate	Unconsolidated (soft)							91.3
20230920_03_DM-DC-027_01_20230920_03_T_0004_0001.mp4_0010113.jpg	      0		1873	2513											2023-09_Dampier_BOSS	no	DM-DC-027	1					Substrate	Unconsolidated (soft)							48.9
20230920_03_DM-DC-027_01_20230920_03_T_0004_0001.mp4_0010113.jpg	      0		1824	2576											2023-09_Dampier_BOSS	no	DM-DC-027	1					Substrate	Unconsolidated (soft)							51.1
20230920_03_DM-DC-028_01_20230920_03_T_0001_0001.mp4_0014588.jpg	      0		792	2180											2023-09_Dampier_BOSS	no	DM-DC-028	1					Substrate	Unconsolidated (soft)							31.7
20230920_03_DM-DC-028_01_20230920_03_T_0001_0001.mp4_0014588.jpg	      0		987	2065											2023-09_Dampier_BOSS	no	DM-DC-028	1					Substrate	Unconsolidated (soft)							20.7
